name,company,country,price,ratings,score,type,rum_url,img_url,br_score
Clement 1970,Clement,Martinique,0,7,9,Light,/brands/217-clement-1970,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/217/small_Clement_Rhum_vieux_Millesime_1970_rum.png,6.397720483
Clement 2002,Clement,Martinique,0,4,5.5,Aged,/brands/5887-clement-2002,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5887/small_clement-2002.png,4.965705305
Clement 1976,Clement,Martinique,0,5,8.2,Light,/brands/218-clement-1976,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/218/small_Clement_Rhum_vieux_Millesime_1976_rum.png,5.830520896
Clement 10-Year,Clement,Martinique,0,43,6.8,Aged,/brands/219-clement-10-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/219/small_cl_ment_vieux_10_rum_400px_c.png,6.380793138
Clement 6-Year,Clement,Martinique,0,30,6,Agricole,/brands/222-clement-6-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/222/small_Clement_vieux_6_rhum.png,5.66648166
Clement 8-Year,Clement,Martinique,0,3,7,Aged,/brands/3575-clement-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3575/small_Clement_8-Year_rum_400px.png,5.244429203
Clement 15-Year,Clement,Martinique,0,11,8.4,Aged,/brands/220-clement-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/220/small_Cl_ment_Vieux_15_rum.png,6.569085641
Clement 1952,Clement,Martinique,0,2,10,Light,/brands/216-clement-1952,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/216/small_Clement_Rhum_vieux_Millesime_1952-_rum.png,5.565294355
Clifton Estate Spiced,Unknown,Saint Kitts And Nevis,0,2,9.5,Spiced,/brands/6177-clifton-estate-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6177/small_clifton-estate-spiced.png,5.489697582
Cloven Hoof Over Hoof,Unknown,United Kingdom,0,2,7.5,Overproof,/brands/6236-cloven-hoof-over-hoof,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6236/small_cloven-hoof-over-hoof.png,5.187310489
Cloven Hoof Spiced,Unknown,United Kingdom,0,13,7.4,Spiced,/brands/5576-cloven-hoof-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5576/small_cloven-hoof-spiced.png,6.183657983
Club Armada Dark,Unknown,Australia,0,3,1,Dark,/brands/5653-club-armada-dark,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5653/small_club-armada-dark.png,3.979325074
Club Armada White,Unknown,Australia,0,0,0,Light,/brands/8832-club-armada-white,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8832/small_club-armada-white.png,4.77536295
Club Aruba Blanco,Unknown,Estonia,0,1,2,Light,/brands/8411-club-aruba-blanco,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.548396538
Club Caribe Banana,Unknown,United States,0,0,0,Flavored,/brands/10920-club-caribe-banana,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Club Caribe Coconut,Unknown,United States,0,0,0,Flavored,/brands/10951-club-caribe-coconut,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Club Caribe Mango,Unknown,United States,0,0,0,Flavored,/brands/10902-club-caribe-mango,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Club Caribe Pineapple,Unknown,United States,0,0,0,Flavored,/brands/10930-club-caribe-pineapple,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Club Caribe Raspberry,Unknown,United States,0,0,0,Flavored,/brands/10940-club-caribe-raspberry,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Coboya Coyaba ru,Unknown,United Kingdom,0,1,8,Spiced,/brands/11595-coboya-coyaba-ru,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Cockspur 5 Star Fine,Cockspur,Barbados,0,56,6,Gold,/brands/228-cockspur-5-star-fine,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/228/small_Cockspur_5_star_rum.png,5.7954676
Cockspur Green Apple Splash,Cockspur,Barbados,0,0,0,Flavored,/brands/3425-cockspur-green-apple-splash,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3425/small_Cockspur_Green-Apple-Splash_rum_400px.png,4.77536295
Cockspur Old Gold,Cockspur,Barbados,0,5,8.2,Gold,/brands/229-cockspur-old-gold,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/229/small_Cockspur_Old_Gold_rum.png,5.830520896
Cockspur Overproof,Cockspur,Barbados,0,1,9,Overproof,/brands/2341-cockspur-overproof,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2341/small_Cockspur_Overproof_rum_400px.png,5.120849552
Cockspur Pineapple Coconut Splash,Cockspur,Barbados,0,1,10,Flavored,/brands/2342-cockspur-pineapple-coconut-splash,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2342/small_Cockspur_Pineapple-Coconut-Splash_rum_400px.png,5.202628554
Cockspur Spiced,Cockspur,Barbados,0,4,6.5,Spiced,/brands/2340-cockspur-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2340/small_Cockspur_Spiced_rum_400px.png,5.228377985
Cockspur VSOR 12-Year,Cockspur,Barbados,0,63,6.9,Aged,/brands/227-cockspur-vsor-12-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/227/small_Cockspur_12_year_rum.png,6.578617703
Cockspur V.S.O.R.,Cockspur,Barbados,0,2,7.5,Aged,/brands/230-cockspur-v-s-o-r,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/230/small_Cockspur_V.S.O.R._Vintage_rum.png,5.187310489
CocoMania Coconut Splash,CocoMania,Jamaica,0,3,6.7,Flavored,/brands/231-cocomania-coconut-splash,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/231/small_CocoMania_Coconut_Splash_rum_400px.png,5.181173997
Coconut Cartel Special,Unknown,Guatemala,0,2,6,Flavored,/brands/9163-coconut-cartel-special,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/9163/small_coconut-cartel-special.png,4.960520169
Code Cinnamon,Code,United States,0,3,2.3,Flavored,/brands/3778-code-cinnamon,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3778/small_Code_Cinnamon_rum_400px.png,4.253430968
Code Commodores Cut,Code,United States,0,1,10,Dark,/brands/5255-code-commodores-cut,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5255/small_code-commodores-cut.png,5.202628554
Code Key Lime,Code,United States,0,2,1.5,Flavored,/brands/3780-code-key-lime,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3780/small_Code_Key_Lime_rum_400px.png,4.280149209
Code Mango Tango,Code,United States,0,1,2,Flavored,/brands/3777-code-mango-tango,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3777/small_Code_Mango_Tango_rum_400px.png,4.548396538
Code Silver,Code,United States,0,1,3,Light,/brands/3779-code-silver,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3779/small_Code_Silver_rum_400px.png,4.63017554
Code Spiced,Code,United States,0,1,5,Spiced,/brands/3776-code-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3776/small_Code_Spiced_rum_400px.png,4.793733544
Cohiba 151,Cohiba,United States,0,0,0,Overproof,/brands/232-cohiba-151,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/232/small_Cohiba_151_rum_400px.png,4.77536295
Cohiba White,Cohiba,United States,0,0,0,Light,/brands/236-cohiba-white,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/236/small_Cohiba_White_rum_400px.png,4.77536295
Cohiba 3-Year,Cohiba,United States,0,0,0,Gold,/brands/233-cohiba-3-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/233/small_Cohiba_3-Year_rum.png,4.77536295
Cohiba 8-Year,Cohiba,United States,0,0,0,Aged,/brands/235-cohiba-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/235/small_Cohiba_8-Year_rum_400px.png,4.77536295
Cohiba 5-Year,Cohiba,United States,0,0,0,Gold,/brands/234-cohiba-5-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/234/small_Cohiba_5-Year_rum_400px.png,4.77536295
Coldstream Clear 1749 Single Barrel,Unknown,Canada,0,3,5.7,Aged,/brands/6036-coldstream-clear-1749-single-barrel,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6036/small_coldstream-clear-1749-single-barrel.png,4.970323308
Coldstream Clear Dark,Unknown,Canada,0,1,5,Dark,/brands/8655-coldstream-clear-dark,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8655/small_coldstream-clear-dark.png,4.793733544
Coldstream Clear Spiced,Unknown,Canada,0,1,5,Flavored,/brands/8656-coldstream-clear-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8656/small_coldstream-clear-spiced.png,4.793733544
Coldstream Clear White,Unknown,Canada,0,1,5,Light,/brands/8418-coldstream-clear-white,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8418/small_coldstream-clear-white.png,4.793733544
Coles Rumberry,Unknown,United Kingdom,0,1,6,Flavored,/brands/6660-coles-rumberry,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.875512546
Colibri Alma,Unknown,Panama,0,0,0,Aged,/brands/7063-colibri-alma,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7063/small_colibri-alma.png,4.77536295
Colibri Barba Negra 3OAK,Unknown,Panama,0,0,0,Aged,/brands/6116-colibri-barba-negra-3oak,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6116/small_colibri-barba-negra-3oak.png,4.77536295
Colibri Barba Negra Oro,Unknown,Panama,0,0,0,Aged,/brands/6117-colibri-barba-negra-oro,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6117/small_ron-colibri-barba-negra-oro.png,4.77536295
Colibri Beijaflor,Unknown,Panama,0,0,0,Aged,/brands/7066-colibri-beijaflor,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7066/small_colibri-beijaflor.png,4.77536295
Colibri Caoba,Unknown,Panama,0,0,0,Aged,/brands/7058-colibri-caoba,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7058/small_colibri-caoba.png,4.77536295
Colibri Carob,Unknown,Panama,0,0,0,Aged,/brands/7059-colibri-carob,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7059/small_colibri-carob.png,4.77536295
Colibri Chevere,Unknown,Panama,0,0,0,Aged,/brands/7061-colibri-chevere,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7061/small_colibri-chevere.png,4.77536295
Colibri Criollo,Unknown,Panama,0,0,0,Aged,/brands/7049-colibri-criollo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7049/small_colibri-criollo.png,4.77536295
Colibri Gatzara,Unknown,Panama,0,0,0,Aged,/brands/7054-colibri-gatzara,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7054/small_colibri-gatzara.png,4.77536295
Colibri Gresca,Unknown,Panama,0,0,0,Aged,/brands/7055-colibri-gresca,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7055/small_colibri-gresca.png,4.77536295
Colibri Insignis,Unknown,Panama,0,0,0,Aged,/brands/7057-colibri-insignis,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7057/small_colibri-insignis.png,4.77536295
Colibri Jibiri,Unknown,Panama,0,0,0,Aged,/brands/7062-colibri-jibiri,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7062/small_colibri-jibiri.png,4.77536295
Colibri Medlar,Unknown,Panama,0,0,0,Aged,/brands/7060-colibri-medlar,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7060/small_colibri-medlar.png,4.77536295
Colibri Palmero,Unknown,Panama,0,0,0,Aged,/brands/7051-colibri-palmero,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7051/small_colibri-palmero.png,4.77536295
Colibri Rombero,Unknown,Panama,0,0,0,Aged,/brands/7052-colibri-rombero,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7052/small_colibri-rombero.png,4.77536295
Colibri Roneo,Unknown,Panama,0,0,0,Aged,/brands/7050-colibri-roneo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7050/small_colibri-roneo.png,4.77536295
Colibri Sarau,Unknown,Panama,0,0,0,Aged,/brands/7056-colibri-sarau,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7056/small_colibri-sarau.png,4.77536295
Colibri Scherry,Unknown,Panama,0,0,0,Aged,/brands/7053-colibri-scherry,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7053/small_colibri-scherry.png,4.77536295
Colibri Teaky,Unknown,Panama,0,0,0,Aged,/brands/7064-colibri-teaky,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7064/small_colibri-teaky.png,4.77536295
Colibri Totumo,Unknown,Panama,0,0,0,Aged,/brands/7065-colibri-totumo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7065/small_colibri-totumo.png,4.77536295
Coloma 8-Year,Unknown,Colombia,0,32,6.8,Aged,/brands/5362-coloma-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5362/small_coloma-ltda-8-year.png,6.274119982
Coloma 8-Year,Unknown,Colombia,0,32,6.8,Aged,/brands/5362-coloma-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5362/small_coloma-ltda-8-year.png,6.274119982
Colonial Amber,Unknown,United States,0,0,0,Gold,/brands/9419-colonial-amber,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Colonial White,Unknown,United States,0,0,0,Light,/brands/9418-colonial-white,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Colorado Fanal,Unknown,Costa Rica,0,1,2,Gold,/brands/6528-colorado-fanal,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.548396538
Columbus Anejo 7-Year,Columbus Anejo,Dominican Republic,0,8,5.6,Gold,/brands/3700-columbus-anejo-7-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3700/small_Columbus_Anejo_7-Year_rum_400px.png,5.11845998
Comandante Fidel Superior,Unknown,Spain,0,2,2.5,Aged,/brands/5433-comandante-fidel-superior,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5433/small_comandante-fidel-superior.png,4.431342756
Comb and Cane Honey,Unknown,United States,0,0,0,Flavored,/brands/9350-comb-and-cane-honey,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Commander's Old Reserve,Unknown,United States,0,11,7.2,Aged,/brands/1095-commander-s-old-reserve,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1095/small_Florida_Old_Reserve_Rum.png,5.97524212
Commander's Spiced,Unknown,United States,0,2,1,Spiced,/brands/5960-commander-s-spiced,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5960/small_commander-s-spiced.png,4.204552436
Compagnie des Indes Barbados 16-Year,Compagnie des Indes,Caribbean,0,8,8.6,Aged,/brands/2104-compagnie-des-indes-barbados-16-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2104/small_Compagnie_des_Indes_Barbados_16-Year_rum_400px.png,6.366634667
Compagnie des Indes Barbados 12-Year,Compagnie des Indes,Caribbean,0,5,8.2,Aged,/brands/3561-compagnie-des-indes-barbados-12-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3561/small_Compagnie_des_Indes_Barbados_12-Year_rum_400px.png,5.830520896
Compagnie des Indes 1998 Barbados 16-Year,Compagnie des Indes,Caribbean,0,10,9.1,Aged,/brands/2094-compagnie-des-indes-1998-barbados-16-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2094/small_Compagnie_des_Indes_Barbados_1998_16-Year_rum_400px.png,6.812587934
Compagnie des Indes 1996 Barbados 20-Year,Compagnie des Indes,Caribbean,0,2,6.5,Aged,/brands/5595-compagnie-des-indes-1996-barbados-20-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5595/small_compagnie-des-indes-1996-barbados-20-year.png,5.036116942
Compagnie des Indes Barbados Cask Strength 10-Year,Compagnie des Indes,Caribbean,0,1,8,Dark,/brands/8582-compagnie-des-indes-barbados-cask-strength-10-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Compagnie des Indes Barbados Foursquare 10-Year,Compagnie des Indes,Caribbean,0,1,8,Aged,/brands/9119-compagnie-des-indes-barbados-foursquare-10-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Compagnie des Indes Belize Cask Strength 11-Year,Compagnie des Indes,Caribbean,0,7,8.3,Aged,/brands/4992-compagnie-des-indes-belize-cask-strength-11-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4992/small_compagnie-des-indes-belize-cask-strength-11-year.png,6.128904426
Compagnie des Indes Belize Cask Travellers Strength 8-Year,Compagnie des Indes,Caribbean,0,2,8.5,Aged,/brands/2090-compagnie-des-indes-belize-cask-travellers-strength-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2090/small_Compagnie_des_Indes_Belize_8_Year_Old_Cask_Travellers_Strength_rum_400px.png,5.338504035
Compagnie des Indes Boulet de Canon,Compagnie des Indes,Caribbean,0,3,6.7,Aged,/brands/2339-compagnie-des-indes-boulet-de-canon,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2339/small_Compagnie-des-Indes_Boulet-de-Canon_rum_400px.png,5.181173997
Compagnie des Indes Boulet de Canon Second Edition,Compagnie des Indes,Caribbean,0,2,7,Aged,/brands/3971-compagnie-des-indes-boulet-de-canon-second-edition,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3971/small_compagnie-des-indes-boulet-de-canon-2.png,5.111713716
Compagnie des Indes Caraibes,Compagnie des Indes,Caribbean,0,23,6.6,Gold,/brands/2093-compagnie-des-indes-caraibes,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2093/small_Compagnie_des_Indes_Caraibes_rum_400px.png,6.001451437
Compagnie des Indes Caribbean Multi Distillery 10-Year,Compagnie des Indes,Caribbean,0,1,6,Aged,/brands/8452-compagnie-des-indes-caribbean-multi-distillery-10-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8452/small_compagnie-des-indes-caribbean-multi-distillery-10-year.png,4.875512546
Compagnie des Indes Cask Travellers Strength 12-Year,Compagnie des Indes,Caribbean,0,1,9,Aged,/brands/6221-compagnie-des-indes-cask-travellers-strength-12-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.120849552
Compagnie des Indes Cuba 16-Year,Compagnie des Indes,Caribbean,0,0,0,Aged,/brands/2101-compagnie-des-indes-cuba-16-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2101/small_Compagnie_des_Indes_Cuba_16-Year_rum_400px.png,4.77536295
Compagnie des Indes Cuba Sancti Spiritus 16-Year,Compagnie des Indes,Caribbean,0,1,6,Aged,/brands/8362-compagnie-des-indes-cuba-sancti-spiritus-16-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.875512546
Compagnie des Indes Cuba Sancti Spiritus 18-Year,Compagnie des Indes,Caribbean,0,1,5,Aged,/brands/8361-compagnie-des-indes-cuba-sancti-spiritus-18-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8361/small_compagnie-des-indes-cuba-sancti-spiritus-18-year.png,4.793733544
Compagnie des Indes Dillon Martinique 13-Year,Compagnie des Indes,Caribbean,0,1,2,Agricole,/brands/5579-compagnie-des-indes-dillon-martinique-13-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5579/small_compagnie-des-indes-dillon-martinique-13-year.png,4.548396538
Compagnie des Indes 2010 Dominican Republic 8-Year,Compagnie des Indes,Caribbean,0,1,6,Aged,/brands/11183-compagnie-des-indes-2010-dominican-republic-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/11183/small_compagnie-des-indes-2010-dominican-republic-8-year.png,4.875512546
Compagnie des Indes Dominican Republic 15-Year,Compagnie des Indes,Caribbean,0,5,7.8,Aged,/brands/3847-compagnie-des-indes-dominican-republic-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3847/small_compagnie-des-indes-dominican-republic-15-year.png,5.70727771
Compagnie des Indes Dominican Republic 13-Year,Compagnie des Indes,Caribbean,0,1,7,Aged,/brands/8364-compagnie-des-indes-dominican-republic-13-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8364/small_compagnie-des-indes-dominican-republic-13-year.png,4.957291548
Compagnie des Indes Dominidad 15-Year,Compagnie des Indes,Caribbean,0,6,7,Aged,/brands/3964-compagnie-des-indes-dominidad-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3964/small_compagnie-des-indes-dominidad-15-year.png,5.550134369
